adapter,step,single_loss,multi_loss,abs_diff,tokens
a,33,1.6468114430016845,1.6516492476428513,0.0048378046411667874,685
a,34,1.5311588552306405,1.5348089102247147,0.0036500549940741145,611
a,35,1.5108255648828415,1.5237582266689784,0.012932661786136945,664
a,36,1.506558029245503,1.4917909384525914,0.014767090792911608,634
a,37,1.5885430229487214,1.574464251392407,0.014078771556314429,629
a,38,1.3490883336031347,1.345986697570722,0.003101636032412758,532
a,39,1.4349308751413747,1.4395875467411234,0.004656671599748696,611
a,40,1.5518630446049204,1.5390282988548278,0.01283474575009258,570
a,41,1.4000619465505182,1.411859781052033,0.011797834501514837,653
a,42,1.5663522324971193,1.547292788353192,0.01905944414392735,676
a,43,1.6033661744811318,1.5835405998157732,0.019825574665358614,660
a,44,1.579819757592355,1.6054664082124093,0.025646650620054334,627
a,45,1.4468481542954919,1.355400314085356,0.09144784021013574,524
a,46,1.5536624919711135,1.5608252189290805,0.007162726957967047,635
a,47,1.4735950584968298,1.462570870893159,0.011024187603670743,651
a,48,1.3067009117243424,1.3012306480287756,0.005470263695566802,636
a,49,1.4829418511745427,1.4870887932892902,0.004146942114747532,578
a,50,1.4401759305908177,1.4517366203190327,0.011560689728215001,583
a,51,1.5365308672827422,1.5186908420244398,0.017840025258302417,701
a,52,1.39047011176885,1.3804536115535548,0.01001650021529521,568
a,53,1.4188669663655589,1.4217556410338767,0.002888674668317881,493
a,54,1.5920537448447682,1.5953724069871764,0.0033186621424081686,690
a,55,1.5478820594340714,1.5560044133197675,0.008122353885696043,589
a,56,1.6617181735391713,1.6614532605657037,0.00026491297346753484,689
a,57,1.4896344837585562,1.4805242187882726,0.009110264970283666,608
a,58,1.5187441142073825,1.5282830503329503,0.009538936125567776,682
a,59,1.4940264831717398,1.5087510276267353,0.014724544454995492,503
a,60,1.6105127170299873,1.5945053496039832,0.01600736742600417,624
a,61,1.5651215201788777,1.5576684752844538,0.007453044894423888,622
a,62,1.648767820426396,1.6448199232660892,0.003947897160306857,658
a,63,1.6854100899090843,1.6703656707491195,0.015044419159964795,630
a,64,1.4768011461774322,1.4752116156669104,0.0015895305105217972,639
a,65,1.5833170407919714,1.5761621843538107,0.007154856438160717,591
a,66,1.4702644174950201,1.4846384731658275,0.014374055670807406,647
a,67,1.333708300690726,1.3225675992498047,0.011140701440921275,571
a,68,1.6132109229629104,1.6091450766937152,0.00406584626919515,740
a,69,1.5072812071633994,1.5013347896960898,0.005946417467309617,654
a,70,1.5888326931623071,1.56298126893885,0.025851424223457098,612
a,71,1.501095044201818,1.4919344732914064,0.00916057091041167,609
a,72,1.499776473208068,1.4934067474982151,0.006369725709852947,674
a,73,1.4194133783737697,1.4196318486565653,0.0002184702827956464,653
a,74,1.4875238174118726,1.4808692727637338,0.006654544648138749,513
a,75,1.4645137202435883,1.48181619243822,0.01730247219463177,667
a,76,1.600148589165116,1.5883130468921913,0.011835542272924604,679
a,77,1.2815065757111386,1.2837787178364601,0.0022721421253215635,666
a,78,1.4359992161987145,1.434523262432171,0.0014759537665434141,577
a,79,1.5042767549948717,1.5025471305931266,0.0017296244017450668,567
a,80,1.4173059261031127,1.4168403442025805,0.00046558190053214155,577
a,81,1.4225005110104878,1.41966710743731,0.0028334035731778506,606
a,82,1.5142136247534501,1.5016264324173023,0.012587192336147801,627
a,83,1.5318089707649964,1.5210842289389137,0.01072474182608274,748
a,84,1.564104269889363,1.5735264748857731,0.00942220499641011,570
a,85,1.628632121900969,1.6242027782186677,0.004429343682301301,790
a,86,1.617073944321385,1.6228117880261974,0.00573784370481234,648
a,87,1.6855446650277848,1.7091838159417145,0.023639150913929763,596
a,88,1.2568556734159881,1.2618540352466059,0.004998361830617748,510
a,89,1.5528230759266175,1.5584081385872866,0.005585062660669049,608
a,90,1.3736202009100662,1.3636407234794214,0.009979477430644756,475
a,91,1.4738805564155293,1.4702053470781233,0.003675209337405949,534
a,92,1.5210041083200763,1.5151093684987484,0.005894739821327821,727
a,93,1.4220222970789835,1.4098126141515486,0.012209682927434962,613
a,94,1.6258899186271438,1.625439214668756,0.0004507039583878658,633
a,95,1.5054998435935036,1.5040180848270166,0.0014817587664870402,610
a,96,1.4279277012557596,1.4176994419178448,0.010228259337914825,592
