adapter,step,single_loss,multi_loss,abs_diff,tokens
a,98,1.8503721172426955,1.8538521040123677,0.0034799867696722053,486
a,99,1.7563317425304539,1.750279863263659,0.006051879266794957,579
a,100,1.7619784451291338,1.7752238036831312,0.013245358553997333,439
b,1,2.693279923585357,2.693279923585357,0.0,567
b,2,2.3462950748467595,2.3419183800055547,0.004376694841204731,636
b,3,2.304230395256866,2.303401613429705,0.0008287818271610625,491
b,4,2.10367130071932,2.095932535101358,0.007738765617962162,503
b,5,1.9459532358660228,1.9496401850443974,0.0036869491783746433,517
b,6,1.7926315262204124,1.8135215779713223,0.020890051750909855,525
b,7,2.0670688471231076,2.0601579027862127,0.006910944336894875,542
b,8,2.08593867828692,2.101908871485024,0.015970193198104,449
b,9,1.7461632730232344,1.7407168332073424,0.00544643981589199,576
b,10,2.0959347346922717,2.09614606050063,0.00021132580835825365,521
b,11,1.8398021481352853,1.8476600173401505,0.007857869204865198,438
b,12,1.8497014088889723,1.834259433285811,0.015441975603161184,497
b,13,1.9713866295839655,1.967299878073493,0.004086751510472553,569
b,14,1.9234752613347728,1.9261299890654904,0.002654727730717621,572
b,15,1.7303008740501744,1.7280077668172973,0.002293107232877123,448
b,16,1.976709943813282,1.9742109592144306,0.0024989845988514503,455
b,17,1.8985285828542258,1.9091019448045676,0.010573361950341864,634
b,18,1.8239383725084868,1.829934774344502,0.005996401836015242,562
b,19,1.9008955617959353,1.9048287033180182,0.003933141522082906,558
b,20,2.205746762708729,2.2236993419216686,0.01795257921293958,381
b,21,1.8031023700282258,1.8023205714405708,0.000781798587655036,530
b,22,1.7457882103919984,1.7578401670455932,0.01205195665359482,500
b,23,1.9019570958535403,1.9216606980128004,0.019703602159260036,604
b,24,1.8073658992196913,1.8094929102425263,0.002127011022835079,535
b,25,1.78906870820511,1.7931014601653221,0.004032751960212133,422
b,26,1.7689015629287568,1.7824078512667816,0.013506288338024808,601
b,27,1.9250156730177286,1.9196755955978733,0.005340077419855316,631
b,28,1.7244754747492104,1.7289733734107824,0.0044978986615720196,414
b,29,1.8048539648708115,1.8707548779300136,0.0659009130592021,585
b,30,1.7438785893465178,1.852492638857536,0.10861404951101816,612
b,31,1.749201751432044,1.7474988259082278,0.0017029255238161234,458
b,32,2.0209970626831053,2.0239923248291016,0.0029952621459963247,500
b,33,1.9075197146840073,1.9092478281573246,0.0017281134733173609,418
b,34,1.8589475111239364,1.8680285625965545,0.009081051472618062,601
b,35,1.841325166700511,1.8423383154552362,0.001013148754725135,542
b,36,2.0061517276261984,2.0212644836358855,0.01511275600968709,570
b,37,1.8291005254570956,1.836991915515825,0.007891390058729408,459
b,38,1.8532485992649423,1.8874885724174824,0.034239973152540015,543
b,39,1.8077396711063805,1.8099673352752663,0.002227664168885868,681
b,40,1.7926346247012799,1.8144469944985357,0.02181236979725587,455
b,41,1.8660206879888261,1.871396929659742,0.005376241670915771,658
b,42,1.885540568727558,1.8836837289697033,0.001856839757854667,472
b,43,1.7007782453913325,1.7119105835132,0.011132338121867535,446
b,44,1.8052251091055154,1.7999071885190001,0.005317920586515257,553
b,45,1.9138879149388044,1.9207390306969365,0.006851115758132131,507
b,46,1.8950896308874525,1.8989673906297826,0.003877759742330067,469
b,47,2.040252200496968,2.041429855131655,0.0011776546346871086,479
b,48,1.9402193532037577,1.9255857259728189,0.014633627230938862,602
b,49,2.1743378039869494,2.1823120787051162,0.007974274718166807,541
b,50,1.6285494649456633,1.6138555184876409,0.014693946458022467,514
b,51,1.8732293479661781,1.874567005916116,0.0013376579499377872,533
b,52,1.789282306305413,1.7947439285157953,0.0054616222103822665,412
b,53,1.89579335634525,1.9132330695023902,0.017439713157140213,520
b,54,2.176895826991161,2.182144936453352,0.005249109462190926,467
b,55,1.7593688327212667,1.7768567534842232,0.017487920762956577,516
b,56,1.848378077720074,1.87872418317389,0.030346105453815886,470
b,57,1.914032515242835,1.9148102977844041,0.0007777825415691275,428
b,58,1.753462633925311,1.7798921232747729,0.026429489349461877,473
b,59,2.000313668564604,1.9814266074541744,0.01888706111042948,441
b,60,1.8636842710242423,1.8598312509658674,0.0038530200583748453,438
b,61,2.0371629459717693,2.0287525679083434,0.008410378063425927,425
b,62,1.9064176070900938,1.9249640187954855,0.01854641170539173,509
b,63,1.6660536778719648,1.695342889773099,0.029289211901134315,527
b,64,1.666567229355375,1.6754909987664885,0.008923769411113502,576
b,65,1.9484588544909693,1.9652120065288383,0.01675315203786898,595
b,66,2.022731181884569,2.0355520934339553,0.012820911549386249,504
b,67,1.7803118247877467,1.8232370940121738,0.042925269224427076,440
b,68,1.7392374800945924,1.7518716020135725,0.012634121918980057,553
b,69,1.8096238225387382,1.8168422827392132,0.007218460200475008,479
b,70,1.74055999988306,1.7545705126429798,0.014010512759919713,519
b,71,1.9815996296880887,1.990932859058136,0.009333229370047436,547
b,72,2.0988511290148786,2.088791072980579,0.010060056034299603,487
b,73,1.7369076550758185,1.7432307375579321,0.006323082482113662,476
b,74,1.8109077839132406,1.8225533889939094,0.011645605080668808,577
b,75,1.670505493822335,1.6695704699474356,0.0009350238748992989,523
b,76,1.5859653231609299,1.5859832191563035,1.7895995373606866e-05,498
b,77,1.7540725451249344,1.7663172161477243,0.012244671022789921,585
b,78,1.873669211055849,1.8740601110291648,0.00039089997331576143,572
b,79,1.9127963166875936,1.926667268005843,0.013870951318249336,485
b,80,1.7850167108147512,1.796783524068448,0.011766813253696773,506
b,81,1.8180441520476744,1.825542128187115,0.0074979761394404765,472
b,82,1.805892741561332,1.861446963394203,0.055554221832871065,602
b,83,1.6706589406795715,1.669599174113756,0.0010597665658156341,712
b,84,2.10678864827677,2.101774664235716,0.005013984041053909,476
b,85,1.7329642098403903,1.717365119241302,0.015599090599088372,541
b,86,1.7962793261691021,1.8013723512529625,0.005093025083860336,509
b,87,1.7769201769548304,1.7917255464722128,0.014805369517382427,510
b,88,1.9843698199881024,1.978493106719831,0.0058767132682713275,437
b,89,1.7332131758895022,1.7515991750021873,0.018385999112685125,609
b,90,1.943148414293925,1.9338723412686976,0.009276073025227483,567
b,91,1.8867528445642852,1.9046197613198255,0.017866916755540307,337
b,92,1.7793814420230745,1.8007751876913656,0.02139374566829111,508
b,93,1.9201633624326575,1.9200447475135012,0.0001186149191563235,569
b,94,1.9293277428134696,1.9163859943290809,0.012941748484388782,616
b,95,1.878615250210752,1.8633371752661627,0.015278074944589326,481
b,96,2.08724546763632,2.1025293275477392,0.015283859911419118,504
b,97,1.8495090860072698,1.8604094553216595,0.010900369314389646,428
b,98,1.9991656135593903,2.006619859660615,0.007454246101224582,493
b,99,1.8629394935237036,1.850639001528422,0.012300491995281604,540
b,100,1.72164910207919,1.7242815489691448,0.002632446889954787,492
c,1,2.480758049148572,2.480758049148572,0.0,618
c,2,2.435300506998561,2.4375873906638033,0.002286883665242101,558
c,3,2.131390748437771,2.131984493456596,0.0005937450188251425,484
c,4,1.960088754896781,1.9603209260671113,0.00023217117033036416,538
c,5,2.154090430726649,2.1565001179073855,0.0024096871807364195,482
c,6,2.0929419924013364,2.093210109087251,0.0002681166859144213,644
c,7,1.8569613279921284,1.8619532420585474,0.004991914066418968,623
c,8,1.9754295002056073,1.9719236799936255,0.0035058202119817583,474
c,9,1.9101438994943742,1.903877022468597,0.006266877025777218,507
c,10,1.7394769894494717,1.7333099346264362,0.006167054823035478,553
c,11,1.742955574236418,1.7366482832557277,0.006307290980690272,475
c,12,2.006263248047414,2.0143809105179384,0.00811766247052459,609
c,13,1.7462079960271852,1.7384152117125484,0.007792784314636814,545
c,14,1.7154338280359904,1.7213975364253635,0.005963708389373101,420
c,15,1.896880321081172,1.8807356986551653,0.016144622426006672,362
c,16,1.9187026506888414,1.923656071969373,0.004953421280531556,501
c,17,1.98634921759367,1.9929886976877849,0.006639480094114969,480
c,18,2.0844926807060706,2.1038779278284174,0.019385247122346794,573
c,19,1.853281360406142,1.8569396587518545,0.0036582983457125184,390
c,20,1.8399570741814741,1.8320440593279945,0.007913014853479616,473
c,21,1.9991315264305247,1.9976809393737025,0.0014505870568222168,517
c,22,1.9235734951814343,1.92284317770533,0.000730317476104192,487
c,23,1.889544692504157,1.862510372757082,0.027034319747075042,431
c,24,2.0026440863968222,1.99858179835863,0.004062288038192197,465
c,25,1.8425229243371588,1.8032048257894497,0.03931809854770907,543
c,26,1.9259529135890843,1.9247168157518524,0.0012360978372318865,485
c,27,1.8437777251350373,1.8466159434392184,0.0028382183041810727,518
c,28,1.7682067382784568,1.783314581695461,0.015107843417004219,478
c,29,2.1022245520685874,2.0879812956879578,0.01424325638062962,466
c,30,1.9025635068513909,1.892549683244861,0.010013823606529915,392
c,31,1.7200571180699946,1.691453090604845,0.028604027465149562,455
c,32,1.695974733419479,1.7016641574806974,0.005689424061218418,471
c,33,1.8897942536586039,1.871850641568502,0.01794361209010198,555
c,34,1.9215292660557495,1.90161673876704,0.019912527288709514,490
c,35,1.753749872301961,1.7530645690121494,0.0006853032898117561,455
c,36,1.8924378769738333,1.880101302464803,0.012336574509030251,525
c,37,1.7319206264508802,1.7286984121050617,0.003222214345818486,589
c,38,1.7304638356090072,1.736076168985252,0.0056123333762447825,498
c,39,1.977800687154134,1.9683816872261188,0.009418999928015204,540
c,40,1.8342852338097626,1.8352213776779864,0.0009361438682238266,553
c,41,1.6742148273649031,1.679056272984389,0.004841445619485851,569
c,42,1.8322304379090377,1.856758808471729,0.024528370562691304,463
c,43,1.7098984894929108,1.7127223931502622,0.002823903657351412,567
c,44,2.326130192641657,2.308560614774232,0.017569577867424968,481
c,45,1.8408908897983856,1.8400978690040284,0.0007930207943571688,552
c,46,1.6612885850965575,1.6619634375720211,0.0006748524754636165,741
c,47,1.9727944245012543,1.9717535518056197,0.001040872695634576,556
c,48,2.095338146165398,2.0919591754726206,0.003378970692777372,581
c,49,1.9195467924159733,1.9191497399290185,0.00039705248695476314,549
c,50,1.862700653770595,1.830294822026225,0.03240583174437006,515
c,51,1.5874705495121324,1.5892306978457442,0.0017601483336118218,535
c,52,1.7165125451650565,1.6999432180559613,0.0165693271090952,517
c,53,1.8167304003350089,1.8245042658297814,0.007773865494772547,535
c,54,1.8664466047761452,1.87248598758261,0.006039382806464877,603
c,55,1.8914564711551098,1.8598667413200884,0.031589729835021396,437
c,56,1.8534011117980684,1.8362796230771194,0.017121488720948985,503
c,57,2.0041704062724737,2.0027341672352383,0.0014362390372353318,497
c,58,1.9750050503015517,1.9616579260428746,0.013347124258677123,600
c,59,1.9485258949775623,1.9425966579049996,0.005929237072562765,527
c,60,2.0108656566294414,2.001160042626517,0.009705614002924356,504
c,61,1.9023592680484265,1.8963538627802352,0.006005405268191266,429
c,62,1.8191606112506187,1.8284715542249848,0.009310942974366077,623
c,63,1.8442620758489936,1.8558645882956966,0.011602512446702962,449
c,64,1.9573201937966993,1.9622935827121986,0.004973388915499255,458
c,65,1.6988261668649438,1.7041553419474598,0.005329175082515958,438
c,66,1.8580806181231782,1.8801437637522207,0.022063145629042547,563
c,67,1.9793659288491776,1.9927767152661708,0.013410786416993226,536
c,68,1.9706709884828137,1.9526651828519759,0.018005805630837868,496
c,69,1.9039965044591844,1.9152749241012887,0.011278419642104298,485
c,70,1.7283762213256624,1.7251279053706972,0.0032483159549652196,504
c,71,1.8146862578271004,1.8049126451995772,0.009773612627523187,394
c,72,1.70370205705969,1.694113450916566,0.009588606143123846,567
c,73,1.754870728116769,1.7668503942397924,0.01197966612302337,520
c,74,1.5998254477322758,1.602683391544845,0.002857943812569319,546
c,75,1.6235769806934934,1.614062744391384,0.009514236302109458,483
c,76,1.9517349882372494,1.9580617041423403,0.006326715905090818,580
c,77,1.7404219265443732,1.733450459572206,0.006971466972167217,415
c,78,1.7330097813400434,1.7144871015342877,0.018522679805755615,556
c,79,1.889805247664823,1.8850796488215247,0.004725598843298373,642
c,80,1.5953195688471329,1.5996851884158312,0.004365619568698298,452
c,81,1.8932656099921779,1.8951624102341502,0.0018968002419723629,475
c,82,1.644806824699494,1.6472016417044748,0.002394817004980787,497
c,83,1.6296289174623286,1.6362931791001745,0.006664261637845836,609
c,84,1.9955521605231545,2.006546244777814,0.010994084254659642,396
c,85,1.7658874766831847,1.7573634427798916,0.008524033903293038,457
c,86,2.1299845240636914,2.151110156026775,0.021125631963083702,499
c,87,1.987296261898307,1.972874986570935,0.01442127532737203,430
c,88,1.6962280247285553,1.699977194369384,0.00374916964082872,547
c,89,1.8456648708296366,1.8443710239667856,0.0012938468628509447,526
c,90,1.8364974255627664,1.8265434538824319,0.009953971680334517,507
c,91,1.8097498796445906,1.8112362091316772,0.0014863294870866017,446
c,92,1.7813587482585462,1.7866995886314747,0.005340840372928479,430
c,93,1.719621952217404,1.7163410862483601,0.003280865969043978,404
c,94,1.9148213230218405,1.9005782096302464,0.01424311339159412,514
c,95,1.8631198358896324,1.8033344892112428,0.05978534667838953,529
c,96,1.8001763157945012,1.7827308034974134,0.017445512297087795,617
c,97,1.8297391115702115,1.7767620823933528,0.05297702917685876,650
c,98,1.6863274540808495,1.6775636415502164,0.008763812530633075,463
c,99,1.8330887351347052,1.8021012085935344,0.030987526541170762,460
c,100,1.7077365243413731,1.659957458452052,0.047779065889321126,563
d,1,2.4277777186495513,2.4277777186495513,0.0,506
d,2,2.5087788781485143,2.505707371477279,0.0030715066712354577,541
d,3,2.0590390709619366,2.059379872775847,0.0003408018139103852,496
d,4,2.04870995660498,2.044926004839643,0.003783951765336635,477
d,5,1.7889668588906946,1.7844722405285902,0.004494618362104408,568
d,6,1.983010540192731,1.9717980408361542,0.011212499356576755,466
d,7,2.022765228259994,2.022966190993068,0.00020096273307368406,415
d,8,1.8732952093466735,1.864689383496586,0.0086058258500874,468
d,9,2.0926322482626536,2.092020136358492,0.0006121119041617717,669
d,10,1.9676100141239694,1.9657794003565958,0.00183061376737359,541
d,11,1.9547410966494145,1.959945502698931,0.005204406049516441,468
d,12,1.7613543237376417,1.8572569052378336,0.09590258150019193,585
d,13,1.7894685822984446,1.7926589735176253,0.0031903912191806327,460
d,14,1.921063524642447,1.9201255085026416,0.0009380161398053755,491
d,15,1.7547226345847013,1.7570919310914634,0.0023692965067620975,542
d,16,1.9964574431550914,1.990868507788099,0.0055889353669924535,348
d,17,2.123042243621844,2.1251336816863304,0.0020914380644865282,429
d,18,1.9334673577812826,1.933585946726951,0.00011858894566829647,471
d,19,1.9268268804130315,1.9323801516986743,0.005553271285642758,477
d,20,1.9191255921902863,1.9327356709086376,0.013610078718351293,460
d,21,1.7534289691995197,1.7386048458086003,0.01482412339091943,571
d,22,2.1056591231891444,2.1053754940979164,0.0002836290912280326,383
d,23,2.0047163842415956,2.011424844453591,0.006708460211995337,493
d,24,1.879950711275122,1.872382535367207,0.00756817590791492,538
d,25,1.7654038717255476,1.7583160580669324,0.007087813658615216,529
d,26,1.7016085291629928,1.7262787600320768,0.024670230869084042,529
d,27,1.9065308689105849,1.9153878377516742,0.00885696884108933,494
d,28,1.8524001416376823,1.857275213788289,0.004875072150606785,621
d,29,1.6152780551447647,1.6233866612116497,0.008108606066884905,474
d,30,1.8451527569469532,1.8522790811973626,0.007126324250409377,421
d,31,1.8926158327123392,1.8990139700914088,0.0063981373790695795,506
d,32,1.9474066407170914,1.9432647753762835,0.004141865340807849,524
d,33,1.6497501891477522,1.649461568721546,0.00028862042620625417,542
d,34,1.686539474208798,1.6833980954853833,0.0031413787234146895,565
d,35,1.9790810922897815,1.90562816484165,0.07345292744813148,513
d,36,1.8085793796246938,1.7244750872580674,0.08410429236662642,548
d,37,1.8359089511247997,1.7617631135854703,0.07414583753932935,511
d,38,1.5640213405072447,1.5316933214905775,0.032328019016667264,494
d,39,1.9125107109167014,1.8687311853825919,0.043779525534109576,471
d,40,1.8946280716944917,1.847469621410406,0.04715845028408561,527
d,41,1.9020195409951621,1.860097591253306,0.041921949741856146,604
d,42,1.9005815813981413,1.8629164112483996,0.03766517014974169,466
d,43,1.8411648602823756,1.7751345386714983,0.0660303216108773,409
d,44,1.9450696461413854,1.9190998721767116,0.025969773964673815,481
d,45,1.9031958792209624,1.906265278339386,0.0030693991184236324,500
d,46,2.244932531017076,1.8167362663672586,0.4281962646498174,553
d,47,1.9610165534944408,1.931740761701221,0.02927579179321982,531
d,48,1.8375404033430294,1.772890325037309,0.06465007830572045,579
d,49,2.0065180500207,1.932320620877887,0.07419742914281291,562
d,50,1.6474792054801617,1.6174654758201454,0.030013729660016253,424
d,51,2.0662538327422797,1.9712038985524563,0.09504993418982344,459
d,52,1.6770936950442896,1.6523088772939678,0.02478481775032182,523
d,53,1.8222897423986804,1.7981389988409846,0.024150743557695753,456
d,54,1.7685312660116899,1.7559722663995974,0.012558999612092503,589
d,55,1.858959049737754,1.7978959040982383,0.06106314563951565,476
d,56,2.001671211714677,1.9631646305745805,0.03850658114009642,493
d,57,1.7970802436584696,1.7628243219427593,0.03425592171571035,477
d,58,1.6491960423663983,1.6268772879850517,0.02231875438134656,515
d,59,1.8489660286797103,1.8213472600146177,0.027618768665092608,673
d,60,1.762218514202975,1.7107935072566969,0.05142500694627805,454
d,61,1.7778894947634802,1.746750197145674,0.031139297617806205,540
d,62,1.7365330933046734,1.7092307246913594,0.027302368613314032,484
d,63,1.7592317382224292,1.7670800556130961,0.007848317390666937,441
d,64,2.019817597907165,2.015712583116416,0.004105014790748651,464
d,65,1.8227789438725497,1.818607116137197,0.004171827735352629,487
d,66,2.085602340115681,2.024001247742597,0.06160109237308431,442
d,67,1.8394652889430068,1.7962635216367153,0.04320176730629144,524
d,68,1.7546627643485788,1.7492972207345558,0.005365543614022972,518
d,69,1.7546697593202778,1.70645668109258,0.048213078227697714,510
d,70,1.9182995238384617,1.913338179578258,0.004961344260203671,474
d,71,1.8037363909670219,1.7998464269656331,0.003889964001388746,522
d,72,1.7251720736643117,1.709511727512719,0.01566034615159273,499
d,73,1.9157167337834835,1.868366884177222,0.04734984960626143,544
d,74,2.0721894500135374,2.040069009576525,0.032120440437012565,476
d,75,1.8518867828534997,1.8417328403307045,0.010153942522795223,575
d,76,1.7580018123601082,1.7365632894629481,0.021438522897160084,521
d,77,1.6327138518700834,1.6175789373819944,0.015134914488089013,488
d,78,1.7111643625103778,1.701036919859164,0.010127442651213903,478
d,79,1.818781572557145,1.8227982509460894,0.0040166783889443725,514
d,80,1.7273391895494772,1.7095330511406777,0.01780613840879952,523
d,81,1.5463486828107749,1.5247661845873943,0.021582498223380542,452
d,82,2.0137879178818476,1.9926143036895538,0.0211736141922938,502
d,83,1.8689970626067405,1.873495165196211,0.004498102589470587,537
d,84,1.7958712126189917,1.785429360057814,0.0104418525611778,454
d,85,1.8389547694152988,1.8275380001455395,0.01141676926975932,591
d,86,1.7790911429680434,1.766723887765701,0.012367255202342387,447
d,87,1.884049648330325,1.897375874628676,0.013326226298350896,567
d,88,1.6774509490168137,1.666043679200297,0.01140726981651663,566
d,89,1.82544624960772,1.805872966684037,0.01957328292368299,614
d,90,1.7222522881876425,1.7339999433532653,0.011747655165622817,502
d,91,1.8156712915216173,1.8259626727019038,0.010291381180286496,560
d,92,1.8962890578875424,1.9230240453491418,0.026734987461599413,367
d,93,1.8998459003167671,1.8759009726416769,0.023944927675090266,523
d,94,1.9394472424005498,1.9452300990477693,0.005782856647219559,519
d,95,1.941834760555786,1.9222503931606727,0.019584367395113267,537
d,96,1.850717264577883,1.8558607159769134,0.005143451399030274,654
d,97,2.0549831410551636,2.048596380325743,0.006386760729420349,591
d,98,1.631245894648812,1.6290381565960972,0.0022077380527147916,550
d,99,1.9063556459415338,1.901100593327394,0.005255052614139943,661
d,100,1.8272266938321051,1.8243272564103525,0.002899437421752582,496
